user_id,Friends1,Friends2,Friends3,Friends4
2807061,-0.0536771557684178,0.170997086724073,0.00592391281854573,-0.097851594480453
2929271,0.00942710474981524,0.171099331988158,0.154563229742824,0.0508677035172086
4144411,0.0983273882694077,0.071861089401579,0.39522243646488,0.0241843524987379
6513132,-0.906561231870913,0.38400664995011,1.10719539888609,-0.791399886077716
9409772,0.597899999485885,0.504061583053743,0.954461821874914,-0.0276783728141775
11798532,0.30653456543922,-0.127312018385692,0.772727666873045,-0.227104886484808
14159575,0.094580495560372,-0.619830810172848,0.297702333954037,0.0718901308665825
14860046,-0.0546552432892153,-0.48233076186551,0.889477839544029,-0.046725764860587
14937151,-0.805047007967869,0.145252596232727,1.1825360485302,-0.855236903939547
15022080,-0.0244960811359599,0.148108484002379,0.0795255899978596,-0.0465929396454431
15115726,-0.394328125930553,-0.127698832046205,0.514435145888351,-0.585922943547109
15915380,0.209961127354143,-0.0685104252236499,0.385589965979915,-0.388665958282743
16265631,-0.00285826057350906,0.143340417804531,0.321819528958353,0.308064544536973
16864693,-0.996737424398721,0.448352918780243,1.07230750875439,0.198319967931923
16872273,-0.668715320354872,0.0495929771134266,1.43607396588246,-0.624547326873335
16883794,-0.04441970427871,0.157965464933473,0.206487110086164,0.356562606972315
17363730,-0.462241627372504,0.681368042161946,1.05097164487453,-0.23218166486109
17371085,-1.32555902143921,0.672246095463028,0.692973211124064,-0.356781237141742
17629793,0.0960599553622925,0.847001592261078,0.576947839392243,0.156938576391173
17820695,-0.451750663108727,-0.131446205909829,0.925293006812076,0.16790735477331
17919801,-0.0372272693767185,0.139356989270781,-0.0495256072715549,0.176755774388201
17989551,0.0157012412250213,0.0822109623965419,-0.0071752660125672,-0.0430505989674102
18082788,-0.476462124033433,-0.114752574242542,1.13421886231026,-1.04299868210775
18447733,0.0578876759186725,0.0787384695000004,0.165174374197683,-0.13850530074295
18483956,0.388539333364143,-0.188646568911495,0.732741079678145,-0.0400427524646939
18882085,0.0330637715526723,0.0685798775104905,0.0755443271221466,-0.182554322404127
19113547,-0.994212156546398,0.432350739552944,0.912046285987666,-0.415070589005161
19365509,0.354383534961658,0.62474749876779,1.07113433079792,0.161001277519596
20526714,0.20333883205714,-0.0621295381304329,0.475173429798011,-0.0334989943875338
21361705,0.0288411691450521,-0.543227539087641,-0.319023470833606,-0.706583008792309
22950900,0.219532809588514,-0.724318223696235,0.203691557263942,0.196592469986762
28717597,-0.253342654230039,0.514801824084325,0.910739277813859,-0.0137622436650822
30427641,-0.842427511400839,0.208897063749524,0.525643193782407,-0.0576819433630794
32965067,0.0613997634957542,0.0602644974373678,0.124262378024822,-0.189502735862693
33180244,0.361241326787918,-0.192890897021899,0.119232571339267,-0.0209423701996536
35212055,0.463395511992336,-0.283646898567962,0.205193987324292,-0.0868139607947409
37226226,-1.31939205040838,0.628819107644541,0.803887622946663,0.132114860097861
38488888,0.684359427534815,0.379356296179155,1.2739902582196,0.175726116265779
38900042,0.229569732461266,-0.756258695838695,0.319971120277022,0.135094899479669
39604163,-0.752460248618173,0.0594328508387669,0.705667071358383,-0.888899414258345
39842001,-0.67220885817415,0.107915022934465,0.305753170712834,0.105054982532543
40207877,-0.531161515516162,-0.0377868025164097,0.507785151588317,-0.23631301269454
40629476,-0.0079785595802982,0.171390351453837,-0.0698901115282775,-0.175777896028862
41335841,0.143484255209406,0.827054025217192,0.389902755848977,0.0118992683862185
42213713,-1.28989369511844,0.687957348699027,0.853434806230293,-0.0609135350438443
42424530,-0.133329871756393,0.389414975772308,-0.0800772048623555,-0.732048597389781
42463356,-0.848899650782412,0.187569217119511,1.29187605995315,-0.520772331006985
44395206,0.119196224034547,-0.642390781161686,0.251641585408507,-0.052543423255285
44640535,-0.540438170391827,-0.05709928948776,1.42885777196655,-0.780462692892865
44910987,-1.29241581722468,0.739482057446958,0.264024329522761,-0.0928925127541483
45818188,0.154172504373331,-0.692123874230168,0.227973659386566,0.082420530903712
46358249,-1.36080323501179,0.730693406429149,0.439616517123608,0.113141976290478
46366986,-0.427951238594981,-0.858488077666591,0.142035722652534,-0.432040502604576
48023856,-0.197663611823978,0.472971773425581,1.23823077514582,-0.0925075491963211
48135797,-0.152159496579269,-0.392223297662847,0.082764066715682,-0.0615442823947862
48298430,-0.918551432439913,0.340693163939487,1.44944761642368,-0.579114841669773
49767631,-0.419066931746778,-0.174587545221736,0.624815740715424,-0.664673729028756
49954027,0.0504954951008122,0.0948922379301273,0.244086962506593,0.0463741577793725
53140494,-1.35989126919167,0.73528418246835,0.499386544825539,-0.537247458561644
53353990,-1.04288905436427,0.34759692412435,1.40752643763013,-0.251163467596553
54036470,-0.657257967067933,0.12199391675941,0.362757818222919,0.67417384574226
54200609,0.214473916936189,0.0290127932530119,0.66523515200815,0.713640690564773
54886012,-0.403437425715594,-0.207378505268341,0.306738708862355,-0.529221839591939
55273629,0.280527691349282,-0.0726593667213204,0.599256206421358,-0.0297956258815319
59724813,-1.2051592031642,0.498047956985211,1.31859330185912,-0.269272828763143
60159471,0.0764794508529312,0.0700379671402593,0.346289503739422,-0.0568071873796133
60573195,0.00681598158069468,0.15858747719796,0.103194529509552,0.102490080554365
61567059,0.0690701814102945,0.00963125936691399,0.187249975931147,0.0414222007565393
