user_id,Augmented1,Augmented2,Augmented3,Augmented4
1048823190653423616,-0.01545027858930103,-0.1313163122180745,0.31532417825256515,-0.18817209840104726
1078425340941344771,,,,
1084527738210406402,,,,
1086509322719367168,-0.2532599979498935,0.20914441868655917,-0.2908874105501356,0.10257776699725299
109309136,0.7815262576774956,-0.08501298402236862,0.17984108006975819,-0.21820512756820323
1094386993,-0.5508361578537111,0.23857235350684106,0.14251514612230623,0.14672215697262708
1094941153,-0.04822077465172635,-0.21409493828528994,-0.48469029424770405,-0.4020299134279261
110661544,0.40438929511204985,-0.045686893889031716,-0.21115532810879603,0.2858730137662569
1107612071351500801,,,,
1112679917509066752,-0.30991357227114075,0.34028579407104725,-0.35388919995686285,-0.21744428685243006
112782221,0.13088210552987348,0.0845986607739949,-0.188024758933498,0.020087551327955512
1129016786593226752,0.616105618028764,-0.038935631157820866,-0.36576563083365454,-0.07108667249842325
113581732,0.03382818930612312,-0.03542304562264365,0.3146410558335181,0.3478415283918729
1137244088,-0.06200329899518466,-0.41587346334671016,0.14062701186678292,-0.3158515259967063
1172278867979055104,0.1562803021654881,-0.016553821083680684,-0.010875136597413461,0.0072316809986011105
1185244502,0.07380120563078996,-0.46380281527399647,0.2390590214385781,0.9834036228594745
1194014989272657920,0.5253922176789734,-0.28814514228389915,0.22932014779482185,-0.34429833632123474
121700021,0.1776385895238329,-0.40419725478261326,0.2940335334713869,-0.20822663786906898
122020993,0.29828498595315883,0.1452613323952593,-0.0566376576275579,0.07667073660339122
1241427315197988864,-0.21515760511642312,-0.3169388710900865,0.36082561548728787,-0.2170534751678162
1245405110399905792,-0.10911413065739249,-0.1387075083421157,0.22167075272221348,-0.072630415452483
1257975756229152768,0.0735842825068414,-0.5844757995732465,0.22298809057741084,0.20896212679978718
1259457633523830787,,,,
1268503059782684673,,,,
1280577963528986633,,,,
1282259607101100032,-0.65824006869297,-0.34218291754110686,0.1741715633997526,-0.10330375908137504
128278933,0.17629214393248518,0.26672941799176997,0.641862855418237,-0.37629567315830204
130794158,-0.32221853178411486,0.22189059216059762,-0.118779991795977,-0.2727344043457784
1328937696,,,,
13713512,-0.13803628105407256,-0.06285977765039329,0.4630451515033526,-0.01492813519560429
1379068902,0.6372587899844342,-0.27013268193649986,-0.32174684817232063,0.27369538707333835
1413049219,-0.5090580703948918,0.16783640609609995,-0.5486680418366452,0.27753110939968845
1418405966,-0.3262850531145914,0.22600046404392718,-0.09344647470337578,-0.3099060397986952
1425648666,0.33445648620052204,-0.4993781043567562,-0.29239215269097796,-0.013512337982775366
145272503,0.5547593313354171,-0.09478867220608352,-0.3506507754787925,0.10751484559860057
1458199710,-0.2338572241180278,0.14105327638538354,0.4399952998285655,-0.4215436156483323
1514456504,-0.25810345589217365,0.19367552662968565,0.0691770584620746,-0.23074534399098795
15451808,0.3974468678604779,-0.2645271927821335,-0.029129235868024773,-0.24529833237862056
163024954,0.5780560489166044,-0.3631551095516626,-0.09423156649146319,-0.06789933441208493
1643863405,-1.521972371357748,-0.3556078253280088,0.6528768064296612,-0.15366795709607473
1721796816,0.12561567172506352,0.16819827761041115,0.11624819361006757,0.9280817278563719
182346790,-0.27235061497410284,-1.027795566939943,-0.4134479369249454,0.3347037142058996
1941694874,0.0784560486139757,0.016698005581797053,0.048361089604087915,-0.3907453425134822
1949370745,0.007731057832790364,-0.08206263265395175,0.22928537974284602,-0.15032708253957772
1966682750,0.09295236669373157,-0.023494050657548556,-0.07549682232203961,0.08496059474134465
19770809,-0.683624961084717,0.3968978368286282,0.08226145583120813,0.2582353580041264
19842574,0.11560456844534815,-0.21326828852206875,0.28378781642682666,0.2719992747233799
19853819,0.260544181943426,0.062295445509352364,0.2346929771767565,0.5331394457037792
208086043,0.11510314441660249,0.06588276601542523,0.35931672636465584,-0.2782419186970395
211131242,0.3248825459976175,-0.25206224780290515,-0.2839733265571112,-0.4447290292187902
2150247720,-0.10291060262028275,0.26903348300264696,0.0647208574721263,0.7411252235962416
2160727538,0.6259031401027577,1.2901695831250897,-2.1506615395019923,-0.3333224305878345
2218402195,-0.014361957491911619,-0.3499508278664075,0.37643535390471616,0.5799172396749279
2234660111,-1.0911271976673853,-1.8992984996257953,-1.6121816266502507,0.42120999292583283
2289735375,-0.42802705321113665,0.39241625183748907,-0.08520738753193743,0.10231167941813141
2291476334,,,,
2299803774,0.24430273159087904,-0.134434835136209,-0.04028711821258274,-0.16734458694057733
2312306785,-0.15797346227379022,-0.44132159020170403,-0.3124278370669523,-0.1837604314656295
2348637385,0.7339032758391287,0.0927178279468443,0.059637351731733304,-0.15760330049549123
238252172,-0.580634760852429,0.5518296746755691,-0.2723173930526596,0.16392210008345945
2405309008,0.23952000699192624,-0.27611697819648884,-0.3365937562314936,-0.0439420414189531
252588994,-0.17451063121677507,-0.13009761241105547,0.10680694743056698,-0.07354178910014711
2535917164,-0.6562797465796688,0.33119156936393584,-0.23465987436104413,-0.577803214278
2549981702,-0.4788690065431165,0.4552295286292839,-0.17615235241474497,-0.2936054110680577
255002729,0.14770147451530075,0.018229810270033685,-0.2569322152602353,-0.13077478514964094
2557045290,-0.14831805386356134,-0.12785539070872246,0.230453553101236,-0.36930059261215176
257022910,0.4549264743077365,-0.3159591010374123,-0.016044726360904548,0.370093095106285
2575566397,-0.2831940792374409,-0.5726584867450161,-0.15365594107670874,-0.13855401963166578
2603928862,-0.3564990619962875,0.4522238698656556,-0.1435713831920415,0.18152817596511217
266087835,-0.03281199118995852,-0.03597686467066746,0.12060739666451496,0.015476321008413669
275487283,0.46005755415512933,-0.2477590207201478,0.12677426586408624,0.15486277212667124
277509450,-0.058422302584591655,-0.0654362493406349,0.00834366294317862,-0.1583170244659458
278390597,-0.4221469091362331,0.4095561599679354,0.10006924132593654,0.014053944833203566
2824464079,0.6825423906561946,0.14503523666577084,-0.12179410469413665,-0.20285368445618418
2825230149,0.8772779877843923,0.08525909731276274,0.2896351647531435,-0.2692730018875449
2831727421,1.1860357259055665,0.038643307764187625,-0.1962026449224046,0.042069449148928115
2842648090,-0.3580521467419602,0.26252543098850556,-0.14470008334813012,-0.4270711021548551
2871534908,-0.1956355821735094,0.15864366840125038,0.17560055740643235,-0.11411617323362314
2904185421,-0.28204193277311723,0.1403116365163226,-0.42655737043857095,-0.11916826313247711
2907847642,-0.29480169557779984,-0.07869553801796629,0.29067243351716254,-0.2936853193456415
2941373355,0.46756904269078226,-0.2572372361074917,0.08588063739547822,0.622716230979658
299732400,0.21297846201317927,-0.27962416022612985,0.09906249228967028,0.0818596331409595
300703744,-0.09135280359603619,0.0303793219386369,-0.09675217322829165,0.48405796346835506
301645475,-0.17274515555480302,0.013373709329947312,-0.08928499882810254,0.008345927817140511
3058459234,0.7295648984768498,0.04092649472240114,0.1272866194466621,0.02751973830294764
318372631,-0.11226424573273967,-0.3296512440893009,0.34266647567079367,-0.3725052931065315
3247600917,-0.5283791026677166,0.1837908334065638,-0.5756510708489617,-0.2023607368049644
33182657,0.5051361934243872,-0.0787535084840156,-0.44307143995741977,-0.01558399264229884
3336176295,-0.15895222909045015,-0.07886567691532147,0.06526232991339438,-0.10266379556314995
3340855450,0.31859881433497356,-0.4957094324526268,0.6726958377191462,-0.11423113178633995
334518662,0.27813867288006605,-0.40909409922077317,-0.23693128781432696,-0.38837875693616586
3417272529,0.39128054559774267,-0.2731637750442172,-0.18658987123582246,-0.22600297509722572
350377687,0.22292039943763112,-0.0023652967741803125,0.027798100720342857,0.29555887708684736
3511288937,-0.3468455607628669,-0.6013557021626824,-9.04310529938904e-4,-0.23894160671585743
362305215,-1.6099962748816732,-1.265372208644845,-0.11615568382885291,0.2060670831829597
374445155,-0.2935896066252652,0.3207200400027008,0.12294682914491431,0.7496572341312853
3747863055,1.0260116110637552,0.3749769029932441,-0.4160034345443165,0.17433850083986735
377303749,-0.20135577395024443,0.2919481839175248,-0.1956948450642908,0.017280661977677057
382077103,0.24824632308489666,-0.3525423630679054,-0.29570033156796505,-0.049391370884030096
386493055,-0.15944535831474047,-0.10325974408225784,0.4932729629912779,0.5071719842999408
388476199,-0.19291152560561942,0.2848577550971301,-0.14845868821087224,-0.362294569519915
389612578,-0.01715466525537172,0.10520673015702989,0.524526475432832,-0.26655704739586844
398640727,0.5711770090817025,-0.32348095506372115,-0.09153494930100325,0.0830989585603377
4033663816,-0.18690508858072769,-0.6118407093400781,-0.2524750692880662,-0.19438912418398188
418069098,0.04456159101422009,-0.05444443109480359,0.30846975125963755,-0.1402404390280554
434979087,0.9767751386729513,-0.091061682263021193,-0.39949298069669825,-0.2075616919936298
4429123978,-0.28975657490109713,0.08957350665097225,-0.1541935075428591,0.2234728812710748
4526921,-0.46592946976373895,0.5127847163034719,-0.18954799550877824,-0.1578569822681888
471321676,-0.08577004906553352,0.15221605287822557,0.8829415177975303,-0.4074143640646559
47294804,0.45637961557637585,0.014095281090721716,0.3782969826321937,-0.15696555408782603
488387930,-0.2507986130100285,0.08242725425421599,0.1495242291485059,0.7095679571061266
